participant,item,mass,answer,group,lang,native,Frequent,LIKERT,MINT,,,,NIVEL
20,carnes ,m,0,L1SP,SP,1,nf,3,64,,,,
20,clases,nm,1,L1SP,SP,1,f,8,64,,,,
21,lapices,nm,1,L1SP,SP,1,f,5,65,,,,
21,jardines,nm,1,L1SP,SP,1,nf,3,65,,,,
21,coches,nm,1,L1SP,SP,1,f,7,65,,,,
21,paises,nm,1,L1SP,SP,1,f,7,65,,,,
21,caries,nm,1,L1SP,SP,1,nf,7,65,,,,
21,peines,nm,1,L1SP,SP,1,nf,2,65,,,,
21,fuentes,nm,1,L1SP,SP,1,nf,2,65,,,,
21,sobres,nm,1,L1SP,SP,1,nf,2,65,,,,
21,leches ,m,1,L1SP,SP,1,f,1,65,,,,
21,nubes,nm,1,L1SP,SP,1,nf,1,65,,,,
21,muertes ,m,1,L1SP,SP,1,f,1,65,,,,
21,arboles,nm,,L1SP,SP,1,f,5,65,,,,
21,buzones,nm,1,L1SP,SP,1,nf,5,65,,,,
21,calles,nm,1,L1SP,SP,1,f,2,65,,,,
21,carnes ,m,1,L1SP,SP,1,nf,3,65,,,,
21,clases,nm,1,L1SP,SP,1,f,5,65,,,,
22,lapices,nm,1,L1SP,SP,1,f,7,65,,,,
22,jardines,nm,1,L1SP,SP,1,nf,2,65,,,,
22,coches,nm,1,L1SP,SP,1,f,7,65,,,,
22,paises,nm,1,L1SP,SP,1,f,7,65,,,,
22,caries,nm,1,L1SP,SP,1,nf,5,65,,,,
22,peines,nm,1,L1SP,SP,1,nf,2,65,,,,
22,fuentes,nm,1,L1SP,SP,1,nf,3,65,,,,
22,sobres,nm,1,L1SP,SP,1,nf,2,65,,,,
22,leches ,m,1,L1SP,SP,1,f,5,65,,,,
22,nubes,nm,1,L1SP,SP,1,nf,1,65,,,,
22,muertes ,m,1,L1SP,SP,1,f,5,65,,,,
22,arboles,nm,1,L1SP,SP,1,f,7,65,,,,
22,buzones,nm,1,L1SP,SP,1,nf,5,65,,,,
22,calles,nm,1,L1SP,SP,1,f,7,65,,,,
22,carnes ,m,1,L1SP,SP,1,nf,3,65,,,,
22,clases,nm,1,L1SP,SP,1,f,7,67,,,,
23,lapices,nm,1,L1SP,SP,1,f,5,67,,,,
23,jardines,nm,1,L1SP,SP,1,nf,2,67,,,,
23,coches,nm,1,L1SP,SP,1,f,3,67,,,,
23,paises,nm,1,L1SP,SP,1,f,7,67,,,,
23,caries,nm,1,L1SP,SP,1,nf,8,67,,,,
23,peines,nm,1,L1SP,SP,1,nf,2,67,,,,
23,fuentes,nm,1,L1SP,SP,1,nf,4,67,,,,
23,sobres,nm,1,L1SP,SP,1,nf,2,67,,,,
23,leches ,m,1,L1SP,SP,1,f,2,67,,,,
23,nubes,nm,1,L1SP,SP,1,nf,1,67,,,,
23,muertes ,m,1,L1SP,SP,1,f,2,67,,,,
23,arboles,nm,1,L1SP,SP,1,f,3,67,,,,
23,buzones,nm,1,L1SP,SP,1,nf,5,67,,,,
23,calles,nm,1,L1SP,SP,1,f,3,67,,,,
23,carnes ,m,1,L1SP,SP,1,nf,3,67,,,,
23,clases,nm,1,L1SP,SP,1,f,8,67,,,,
24,lapices,nm,1,L1SP,SP,1,f,7,67,,,,
24,jardines,nm,1,L1SP,SP,1,nf,2,67,,,,
24,coches,nm,1,L1SP,SP,1,f,8,67,,,,
24,paises,nm,1,L1SP,SP,1,f,9,67,,,,
24,caries,nm,1,L1SP,SP,1,nf,5,67,,,,
24,peines,nm,1,L1SP,SP,1,nf,2,67,,,,
24,fuentes,nm,1,L1SP,SP,1,nf,3,67,,,,
24,sobres,nm,1,L1SP,SP,1,nf,4,67,,,,
24,leches ,m,1,L1SP,SP,1,f,1,67,,,,
24,nubes,nm,1,L1SP,SP,1,nf,1,67,,,,
24,muertes ,m,1,L1SP,SP,1,f,1,67,,,,
24,arboles,nm,1,L1SP,SP,1,f,8,67,,,,
24,buzones,nm,1,L1SP,SP,1,nf,3,67,,,,
24,calles,nm,1,L1SP,SP,1,f,3,67,,,,
24,carnes ,m,1,L1SP,SP,1,nf,3,67,,,,
24,clases,nm,1,L1SP,SP,1,f,8,67,,,,
25,lapices,nm,1,L1SP,SP,1,f,3,64,,,,
25,jardines,nm,1,L1SP,SP,1,nf,1,64,,,,
25,coches,nm,1,L1SP,SP,1,f,3,64,,,,
25,paises,nm,1,L1SP,SP,1,f,8,64,,,,
25,caries,nm,1,L1SP,SP,1,nf,5,64,,,,
25,peines,nm,1,L1SP,SP,1,nf,1,64,,,,
25,fuentes,nm,0,L1SP,SP,1,nf,2,64,,,,
25,sobres,nm,1,L1SP,SP,1,nf,3,64,,,,
25,leches ,m,1,L1SP,SP,1,f,2,64,,,,
25,nubes,nm,1,L1SP,SP,1,nf,1,64,,,,
25,muertes ,m,1,L1SP,SP,1,f,2,64,,,,
25,arboles,nm,1,L1SP,SP,1,f,3,64,,,,
25,buzones,nm,1,L1SP,SP,1,nf,5,64,,,,
25,calles,nm,1,L1SP,SP,1,f,3,64,,,,
25,carnes ,m,1,L1SP,SP,1,nf,2,64,,,,
25,clases,nm,1,L1SP,SP,1,f,7,64,,,,
26,lapices,nm,1,L1SP,SP,1,f,9,64,,,,
26,jardines,nm,0,L1SP,SP,1,nf,1,64,,,,
26,coches,nm,0,L1SP,SP,1,f,4,64,,,,
26,paises,nm,1,L1SP,SP,1,f,8,64,,,,
26,caries,nm,1,L1SP,SP,1,nf,8,64,,,,
26,peines,nm,0,L1SP,SP,1,nf,2,64,,,,
26,fuentes,nm,1,L1SP,SP,1,nf,2,64,,,,
26,sobres,nm,1,L1SP,SP,1,nf,7,64,,,,
26,leches ,m,1,L1SP,SP,1,f,9,64,,,,
26,nubes,nm,1,L1SP,SP,1,nf,3,64,,,,
26,muertes ,m,1,L1SP,SP,1,f,9,64,,,,
26,arboles,nm,1,L1SP,SP,1,f,2,64,,,,
26,buzones,nm,1,L1SP,SP,1,nf,2,64,,,,
26,calles,nm,1,L1SP,SP,1,f,9,64,,,,
26,carnes ,m,1,L1SP,SP,1,nf,2,64,,,,
26,clases,nm,1,L1SP,SP,1,f,6,64,,,,
27,lapices,nm,1,L1SP,SP,1,f,5,65,,,,
27,jardines,nm,1,L1SP,SP,1,nf,5,65,,,,
27,coches,nm,1,L1SP,SP,1,f,5,65,,,,
27,paises,nm,1,L1SP,SP,1,f,9,65,,,,
27,caries,nm,1,L1SP,SP,1,nf,3,65,,,,
27,peines,nm,1,L1SP,SP,1,nf,3,65,,,,
27,fuentes,nm,1,L1SP,SP,1,nf,2,65,,,,
27,sobres,nm,1,L1SP,SP,1,nf,3,65,,,,
27,leches ,m,1,L1SP,SP,1,f,2,65,,,,
27,nubes,nm,1,L1SP,SP,1,nf,2,65,,,,
27,muertes ,m,1,L1SP,SP,1,f,3,65,,,,
27,arboles,nm,1,L1SP,SP,1,f,5,65,,,,
27,buzones,nm,1,L1SP,SP,1,nf,3,65,,,,
27,calles,nm,1,L1SP,SP,1,f,5,65,,,,
27,carnes ,m,1,L1SP,SP,1,nf,2,65,,,,
27,clases,nm,1,L1SP,SP,1,f,5,65,,,,
28,lapices,nm,1,L1SP,SP,1,f,8,67,,,,
28,jardines,nm,1,L1SP,SP,1,nf,1,67,,,,
28,coches,nm,1,L1SP,SP,1,f,6,67,,,,
28,paises,nm,1,L1SP,SP,1,f,9,67,,,,
28,caries,nm,1,L1SP,SP,1,nf,6,67,,,,
28,peines,nm,1,L1SP,SP,1,nf,3,67,,,,
28,fuentes,nm,1,L1SP,SP,1,nf,3,67,,,,
28,sobres,nm,1,L1SP,SP,1,nf,1,67,,,,
28,leches ,m,1,L1SP,SP,1,f,7,67,,,,
28,nubes,nm,1,L1SP,SP,1,nf,1,67,,,,
28,muertes ,m,1,L1SP,SP,1,f,9,67,,,,
28,arboles,nm,1,L1SP,SP,1,f,5,67,,,,
28,buzones,nm,1,L1SP,SP,1,nf,5,67,,,,
28,calles,nm,1,L1SP,SP,1,f,7,67,,,,
28,carnes ,m,1,L1SP,SP,1,nf,3,67,,,,
28,clases,nm,1,L1SP,SP,1,f,8,67,,,,
29,lapices,nm,1,L1SP,SP,1,f,7,63,,,,
29,jardines,nm,1,L1SP,SP,1,nf,2,63,,,,
29,coches,nm,1,L1SP,SP,1,f,4,63,,,,
29,paises,nm,1,L1SP,SP,1,f,9,63,,,,
29,caries,nm,1,L1SP,SP,1,nf,5,63,,,,
29,peines,nm,1,L1SP,SP,1,nf,2,63,,,,
29,fuentes,nm,1,L1SP,SP,1,nf,3,63,,,,
29,sobres,nm,1,L1SP,SP,1,nf,3,63,,,,
29,leches ,m,1,L1SP,SP,1,f,3,63,,,,
29,nubes,nm,1,L1SP,SP,1,nf,1,63,,,,
29,muertes ,m,1,L1SP,SP,1,f,3,63,,,,
29,arboles,nm,1,L1SP,SP,1,f,4,63,,,,
29,buzones,nm,1,L1SP,SP,1,nf,5,63,,,,
29,calles,nm,1,L1SP,SP,1,f,4,63,,,,
29,carnes ,m,1,L1SP,SP,1,nf,3,63,,,,
29,clases,nm,1,L1SP,SP,1,f,7,63,,,,
30,lapices,nm,1,L1SP,SP,1,f,3,66,,,,
30,jardines,nm,1,L1SP,SP,1,nf,1,66,,,,
30,coches,nm,1,L1SP,SP,1,f,8,66,,,,
30,paises,nm,1,L1SP,SP,1,f,7,66,,,,
30,caries,nm,1,L1SP,SP,1,nf,5,66,,,,
30,peines,nm,1,L1SP,SP,1,nf,1,66,,,,
30,fuentes,nm,1,L1SP,SP,1,nf,2,66,,,,
30,sobres,nm,1,L1SP,SP,1,nf,1,66,,,,
30,leches ,m,1,L1SP,SP,1,f,2,66,,,,
30,nubes,nm,1,L1SP,SP,1,nf,1,66,,,,
30,muertes ,m,1,L1SP,SP,1,f,3,66,,,,
30,arboles,nm,1,L1SP,SP,1,f,4,66,,,,
30,buzones,nm,1,L1SP,SP,1,nf,2,66,,,,
30,calles,nm,1,L1SP,SP,1,f,4,66,,,,
30,carnes ,m,1,L1SP,SP,1,nf,3,66,,,,
30,clases,nm,1,L1SP,SP,1,f,8,66,,,,
31,lapices,nm,1,L1SP,SP,1,f,8,66,,,,
31,jardines,nm,1,L1SP,SP,1,nf,3,66,,,,
31,coches,nm,1,L1SP,SP,1,f,9,66,,,,
31,paises,nm,1,L1SP,SP,1,f,8,66,,,,
31,caries,nm,1,L1SP,SP,1,nf,6,66,,,,
31,peines,nm,1,L1SP,SP,1,nf,3,66,,,,
31,fuentes,nm,1,L1SP,SP,1,nf,4,66,,,,
31,sobres,nm,1,L1SP,SP,1,nf,5,66,,,,
31,leches ,m,1,L1SP,SP,1,f,7,66,,,,
31,nubes,nm,1,L1SP,SP,1,nf,3,66,,,,
31,muertes ,m,1,L1SP,SP,1,f,8,66,,,,
31,arboles,nm,1,L1SP,SP,1,f,9,66,,,,
31,buzones,nm,1,L1SP,SP,1,nf,4,66,,,,
31,calles,nm,1,L1SP,SP,1,f,8,66,,,,
31,carnes ,m,1,L1SP,SP,1,nf,3,66,,,,
31,clases,nm,1,L1SP,SP,1,f,8,66,,,,
32,lapices,nm,1,L1SP,SP,1,f,9,62,,,,
32,jardines,nm,1,L1SP,SP,1,nf,3,62,,,,
32,coches,nm,1,L1SP,SP,1,f,9,62,,,,
32,paises,nm,1,L1SP,SP,1,f,5,62,,,,
32,caries,nm,1,L1SP,SP,1,nf,8,62,,,,
32,peines,nm,1,L1SP,SP,1,nf,7,62,,,,
32,fuentes,nm,1,L1SP,SP,1,nf,8,62,,,,
32,sobres,nm,1,L1SP,SP,1,nf,3,62,,,,
32,leches ,m,1,L1SP,SP,1,f,7,62,,,,
32,nubes,nm,1,L1SP,SP,1,nf,2,62,,,,
32,muertes ,m,1,L1SP,SP,1,f,5,62,,,,
32,arboles,nm,1,L1SP,SP,1,f,9,62,,,,
32,buzones,nm,1,L1SP,SP,1,nf,6,62,,,,
32,calles,nm,1,L1SP,SP,1,f,8,62,,,,
32,carnes ,m,1,L1SP,SP,1,nf,7,62,,,,
32,clases,nm,1,L1SP,SP,1,f,5,62,,,,
